Date,Description,Category,Amount,Type
2026-01-02,Fresh Granite Hat,Alimentation,354.57774020696576,Expense
2025-12-30,Sleek Plastic Keyboard,Freelance,428.9166921074088,Income
2026-01-10,Handcrafted Cotton Chair,Shopping,420.52219855739247,Expense
2026-01-10,Rustic Bamboo Cheese,Santé,315.5868768689283,Expense
2025-12-20,Frozen Aluminum Chicken,Logement,264.21349623887056,Expense
2026-01-04,Frozen Wooden Shirt,Transport,227.06740495352844,Expense
2025-12-21,Generic Plastic Sausages,Logement,276.0026595950237,Expense
2025-12-21,Licensed Gold Table,Salaire,281.2634919758926,Income
2025-12-24,Handcrafted Marble Tuna,Logement,406.8623244223417,Expense
2025-12-19,Frozen Bamboo Sausages,Loisirs,416.14491789858425,Expense
2025-12-17,Tasty Bamboo Soap,Alimentation,307.8844696342421,Expense
2026-01-02,Incredible Concrete Towels,Transport,36.39022269608578,Expense
2025-12-25,Frozen Bronze Computer,Freelance,421.38088884035625,Income
2025-12-23,Small Marble Tuna,Logement,385.84605210874827,Expense
2025-12-31,Handmade Plastic Shirt,Salaire,345.33410204074187,Income
2026-01-02,Rustic Plastic Chair,Alimentation,453.19603586006997,Expense
2025-12-21,Elegant Cotton Computer,Shopping,282.70285279379345,Expense
2025-12-19,Frozen Gold Table,Salaire,296.19211714591654,Income
2026-01-01,Intelligent Bamboo Fish,Alimentation,181.63203704593099,Expense
2025-12-23,Tasty Gold Mouse,Santé,35.08842800682252,Expense
2025-12-18,Gorgeous Marble Ball,Loisirs,455.17825718409887,Expense
2025-12-29,Tasty Ceramic Salad,Transport,438.27684651425676,Expense
2025-12-20,Licensed Metal Bacon,Logement,31.794056212851935,Expense
2025-12-16,Bespoke Rubber Fish,Santé,137.30532945756352,Expense
2026-01-01,Handcrafted Silk Soap,Shopping,38.209413809028334,Expense
2025-12-14,Bespoke Marble Ball,Salaire,43.97196618361475,Income
2025-12-31,Awesome Rubber Cheese,Loisirs,172.57745172022953,Expense
2025-12-29,Tasty Aluminum Chicken,Shopping,36.83095985710327,Expense
2026-01-09,Fresh Cotton Gloves,Santé,75.30440888957793,Expense
2026-01-05,Fantastic Plastic Bike,Logement,60.64321258718054,Expense
2025-12-19,Tasty Ceramic Shoes,Transport,337.46802501762335,Expense
2025-12-16,Soft Steel Towels,Alimentation,466.55792497243607,Expense
2025-12-24,Rustic Plastic Sausages,Shopping,287.5485754521181,Expense
2025-12-17,Soft Steel Ball,Loisirs,83.63506380708695,Expense
2025-12-28,Oriental Metal Salad,Transport,231.86607250484133,Expense
2025-12-20,Elegant Cotton Hat,Alimentation,26.025238023023423,Expense
2025-12-18,Handcrafted Silk Gloves,Salaire,174.39081908705242,Income
2026-01-07,Unbranded Granite Sausages,Freelance,428.6519304298354,Income
2025-12-17,Soft Ceramic Car,Alimentation,412.974733256384,Expense
2025-12-20,Practical Aluminum Shoes,Shopping,304.2965154566226,Expense
2025-12-18,Fresh Metal Chicken,Freelance,197.2825488241877,Income
2025-12-30,Unbranded Rubber Computer,Alimentation,483.28696913852946,Expense
2025-12-17,Oriental Marble Table,Salaire,408.46788601994183,Income
2026-01-07,Sleek Cotton Car,Loisirs,75.322933258429,Expense
2026-01-07,Refined Ceramic Shoes,Loisirs,353.93068786272744,Expense
2025-12-18,Refined Cotton Shoes,Salaire,67.97180916181969,Income
2026-01-12,Incredible Silk Shoes,Salaire,373.49606058285497,Income
2025-12-25,Gorgeous Wooden Fish,Santé,115.7434181272416,Expense
2026-01-06,Intelligent Marble Bacon,Santé,114.71111765862547,Expense
2026-01-07,Elegant Silk Towels,Santé,228.87810868035845,Expense
2025-12-24,Soft Aluminum Soap,Shopping,214.0074346709474,Expense
2025-12-24,Sleek Cotton Hat,Alimentation,56.38386069565512,Expense
2025-12-31,Small Wooden Bacon,Loisirs,214.90344997755466,Expense
2025-12-24,Frozen Rubber Shirt,Alimentation,242.10517434336174,Expense
2025-12-22,Practical Steel Car,Santé,122.6707684283629,Expense
2026-01-06,Sleek Silk Shirt,Shopping,169.77109596683286,Expense
2025-12-24,Generic Concrete Tuna,Loisirs,77.19715495104249,Expense
2026-01-02,Refined Ceramic Towels,Alimentation,418.8610463184159,Expense
2025-12-16,Luxurious Ceramic Pizza,Salaire,318.8880568834934,Income
2026-01-02,Awesome Cotton Soap,Freelance,314.59414669811724,Income
2026-01-08,Licensed Ceramic Bacon,Transport,404.51872588655317,Expense
2026-01-05,Awesome Bamboo Gloves,Shopping,131.352250483776,Expense
2025-12-27,Luxurious Bamboo Shoes,Logement,169.77929198621078,Expense
2025-12-23,Fantastic Rubber Hat,Alimentation,298.15623485279497,Expense
2026-01-10,Sleek Marble Bacon,Shopping,417.27610857987645,Expense
2025-12-31,Sleek Rubber Bike,Logement,244.91674128164496,Expense
2025-12-16,Soft Plastic Table,Transport,69.41388389824954,Expense
2025-12-21,Soft Marble Shirt,Salaire,202.78068761241315,Income
2025-12-20,Soft Metal Fish,Alimentation,180.87079061657218,Expense
2026-01-07,Licensed Silk Mouse,Logement,352.8876369048948,Expense
2025-12-21,Handmade Granite Salad,Logement,146.00430747667997,Expense
2025-12-22,Oriental Bronze Tuna,Freelance,248.87687999558304,Income
2025-12-31,Tasty Bamboo Gloves,Salaire,12.027517558977165,Income
2025-12-31,Modern Gold Shirt,Shopping,113.86901588154042,Expense
2025-12-31,Bespoke Gold Table,Loisirs,424.40798968663944,Expense
2025-12-15,Fresh Bamboo Mouse,Freelance,485.2283624724591,Income
2025-12-18,Elegant Marble Shirt,Shopping,180.92302233625165,Expense
2026-01-11,Small Ceramic Chair,Logement,58.30696727143042,Expense
2026-01-01,Refined Steel Chips,Santé,338.4804262832761,Expense
2025-12-17,Fresh Steel Shirt,Transport,177.86505507556356,Expense
2026-01-08,Licensed Silk Chips,Freelance,393.87535149828244,Income
2025-12-15,Recycled Silk Keyboard,Logement,201.85037749664306,Expense
2025-12-15,Recycled Metal Car,Loisirs,257.2710367512076,Expense
2026-01-03,Unbranded Bamboo Pizza,Salaire,387.76925613546365,Income
2025-12-31,Unbranded Metal Table,Salaire,39.99175593018511,Income
2025-12-29,Gorgeous Metal Ball,Logement,163.54092356356156,Expense
2026-01-03,Intelligent Metal Tuna,Loisirs,367.0171505009552,Expense
2025-12-20,Refined Granite Tuna,Freelance,439.5436350233132,Income
2025-12-21,Tasty Concrete Soap,Salaire,129.61828186520287,Income
2025-12-15,Handcrafted Steel Pants,Freelance,489.4345868296047,Income
2025-12-23,Generic Bamboo Table,Alimentation,118.6512891569014,Expense
2025-12-19,Refined Ceramic Table,Freelance,378.58315741368204,Income
2025-12-19,Modern Steel Pants,Freelance,108.62548655152452,Income
2025-12-18,Soft Silk Soap,Logement,253.32874680453529,Expense
2025-12-18,Unbranded Plastic Pants,Transport,35.40908381893186,Expense
2025-12-16,Unbranded Wooden Car,Salaire,490.2178600117045,Income
2026-01-12,Intelligent Metal Salad,Santé,90.90470062766711,Expense
2025-12-26,Luxurious Bamboo Tuna,Shopping,265.0524565280357,Expense
2025-12-18,Incredible Bamboo Keyboard,Shopping,117.81645736156116,Expense
2025-12-20,Awesome Marble Gloves,Salaire,446.816006349242,Income
2025-12-26,Handcrafted Metal Towels,Logement,295.8200785522821,Expense
2026-01-05,Modern Marble Bike,Logement,312.80469330463507,Expense
2025-12-25,Unbranded Ceramic Keyboard,Alimentation,469.31030444689134,Expense
2025-12-16,Licensed Plastic Chicken,Logement,63.38550456817079,Expense
2025-12-15,Luxurious Steel Chair,Loisirs,116.9646112444596,Expense
2025-12-17,Handcrafted Bamboo Gloves,Logement,146.51178410832264,Expense
2025-12-30,Frozen Rubber Ball,Logement,403.74093580394475,Expense
2025-12-28,Incredible Bronze Soap,Loisirs,176.25835851770373,Expense
2026-01-08,Fantastic Marble Chips,Transport,195.92644755264428,Expense
2026-01-03,Tasty Plastic Shoes,Santé,467.81610403515816,Expense
2025-12-30,Oriental Wooden Bike,Alimentation,390.0968902457527,Expense
2026-01-11,Sleek Gold Tuna,Salaire,116.56198928460289,Income
2025-12-31,Gorgeous Aluminum Bike,Freelance,252.88994817885936,Income
2025-12-26,Rustic Metal Tuna,Logement,410.925571456439,Expense
2026-01-10,Recycled Bamboo Cheese,Salaire,283.30264821926033,Income
2025-12-14,Elegant Ceramic Cheese,Alimentation,443.9705707589463,Expense
2025-12-16,Gorgeous Silk Bike,Alimentation,387.227678267309,Expense
2025-12-24,Oriental Granite Soap,Loisirs,380.76682669991465,Expense
2025-12-18,Modern Ceramic Sausages,Freelance,281.47431321223866,Income
2025-12-21,Fresh Bronze Chips,Alimentation,240.45737257076811,Expense
2025-12-18,Fresh Wooden Mouse,Freelance,108.10330243325369,Income
2026-01-06,Refined Ceramic Towels,Salaire,91.77163572710941,Income
2025-12-25,Luxurious Ceramic Fish,Loisirs,460.61879334329416,Expense
2025-12-21,Handcrafted Bamboo Gloves,Alimentation,322.8719359785887,Expense
2026-01-12,Fantastic Granite Pizza,Shopping,147.95954387415748,Expense
2026-01-02,Handmade Metal Shirt,Salaire,457.68547216304603,Income
2025-12-24,Handcrafted Bamboo Chips,Shopping,190.92048914730535,Expense
2025-12-19,Bespoke Ceramic Bacon,Shopping,394.02865298963167,Expense
2026-01-10,Fantastic Gold Bacon,Freelance,424.7011397814879,Income
2025-12-27,Ergonomic Gold Hat,Loisirs,35.64749796097763,Expense
2025-12-22,Handcrafted Concrete Table,Logement,409.7052469183205,Expense
2025-12-15,Frozen Rubber Pants,Transport,193.68314967153256,Expense
2025-12-30,Tasty Wooden Pizza,Transport,194.33729282845246,Expense
2025-12-16,Fantastic Ceramic Computer,Logement,128.10508711390975,Expense
2025-12-18,Frozen Concrete Pants,Shopping,300.7399490691832,Expense
2026-01-03,Modern Aluminum Shoes,Salaire,381.99495390493263,Income
2026-01-01,Fantastic Concrete Car,Transport,143.28152323577217,Expense
2025-12-20,Gorgeous Wooden Bacon,Alimentation,166.03303545390716,Expense
2026-01-06,Elegant Ceramic Table,Logement,15.344260962297433,Expense
2026-01-06,Handmade Steel Ball,Loisirs,316.2733668464091,Expense
2025-12-25,Soft Granite Towels,Freelance,267.3607700215701,Income
2026-01-12,Elegant Concrete Tuna,Freelance,252.38468227935508,Income
2025-12-22,Incredible Concrete Tuna,Freelance,44.83272568647193,Income
2026-01-09,Fresh Cotton Gloves,Logement,416.0962530370621,Expense
2025-12-25,Incredible Bamboo Table,Santé,167.47163495442635,Expense
2025-12-20,Bespoke Bronze Sausages,Logement,377.171066154548,Expense
2025-12-28,Soft Wooden Hat,Salaire,493.5023426622849,Income
2026-01-11,Fresh Steel Chicken,Salaire,87.96214185018196,Income
2025-12-17,Awesome Steel Car,Transport,48.82573689386069,Expense
2026-01-02,Luxurious Plastic Pants,Transport,180.15793506340853,Expense
2025-12-29,Frozen Concrete Table,Freelance,362.9906973199439,Income
2026-01-09,Soft Wooden Cheese,Freelance,125.26460712335422,Income
2025-12-18,Modern Granite Bacon,Shopping,125.6999809806361,Expense
2025-12-26,Unbranded Concrete Fish,Loisirs,287.7821638491081,Expense
2026-01-04,Intelligent Marble Chips,Transport,200.2889203451257,Expense
2025-12-28,Ergonomic Marble Cheese,Freelance,475.3910293509971,Income
2026-01-05,Gorgeous Steel Towels,Freelance,14.011255511209074,Income
2026-01-09,Fresh Ceramic Towels,Shopping,426.3633727400002,Expense
2026-01-07,Incredible Wooden Table,Transport,425.37788955022484,Expense
2025-12-31,Gorgeous Gold Shoes,Transport,28.975390106097244,Expense
2025-12-19,Oriental Granite Soap,Transport,207.91600463136118,Expense
2026-01-08,Refined Rubber Fish,Salaire,45.329334998664265,Income
2026-01-09,Awesome Metal Computer,Freelance,442.3115966815173,Income
2026-01-10,Luxurious Granite Computer,Transport,124.08690990276084,Expense
2025-12-21,Sleek Cotton Computer,Salaire,492.969508929747,Income
2025-12-14,Tasty Metal Pizza,Santé,266.85402700311994,Expense
2026-01-08,Fresh Silk Shirt,Santé,409.90717326837284,Expense
2026-01-06,Fantastic Plastic Chips,Logement,411.9245188341034,Expense
2025-12-19,Unbranded Ceramic Computer,Alimentation,232.53067738267595,Expense
2025-12-16,Awesome Bronze Pizza,Santé,169.90483410367202,Expense
2025-12-28,Fresh Silk Computer,Shopping,214.04513362360564,Expense
2025-12-27,Luxurious Metal Fish,Alimentation,174.09121106019677,Expense
2025-12-22,Handcrafted Cotton Gloves,Freelance,220.77655304259665,Income
2026-01-06,Intelligent Concrete Tuna,Salaire,434.87371722836235,Income
2025-12-14,Rustic Plastic Sausages,Alimentation,245.66541596925725,Expense
2025-12-26,Generic Plastic Computer,Transport,182.8650381403431,Expense
2026-01-01,Oriental Gold Tuna,Freelance,175.7273618914603,Income
2026-01-12,Incredible Metal Gloves,Loisirs,289.66647209748606,Expense
2025-12-21,Luxurious Aluminum Hat,Logement,398.03738808487736,Expense
2025-12-24,Gorgeous Metal Keyboard,Shopping,387.7329915539825,Expense
2026-01-01,Ergonomic Steel Pizza,Santé,352.0371188280824,Expense
2026-01-07,Recycled Ceramic Salad,Salaire,359.0653788154189,Income
2026-01-10,Soft Cotton Soap,Alimentation,128.88835918055372,Expense
2026-01-05,Luxurious Rubber Tuna,Salaire,224.08155311456653,Income
2025-12-18,Elegant Granite Car,Loisirs,228.35592923061654,Expense
2025-12-16,Fantastic Aluminum Fish,Shopping,386.08981827018624,Expense
2026-01-10,Frozen Bronze Ball,Santé,326.6648462003587,Expense
2025-12-15,Fantastic Ceramic Chair,Transport,184.587103035284,Expense
2026-01-01,Awesome Silk Bacon,Loisirs,462.2927265432484,Expense
2025-12-20,Recycled Ceramic Cheese,Logement,452.7547176005657,Expense
2025-12-17,Intelligent Rubber Car,Loisirs,362.5053354129933,Expense
2025-12-20,Incredible Wooden Tuna,Loisirs,106.72669441879191,Expense
2025-12-28,Practical Concrete Ball,Shopping,140.98913100119947,Expense
2025-12-20,Generic Gold Chips,Santé,428.2323161210139,Expense
2025-12-29,Incredible Bamboo Hat,Loisirs,96.36497040585984,Expense
2026-01-03,Bespoke Cotton Bike,Alimentation,232.76183613245942,Expense
2026-01-07,Soft Rubber Soap,Alimentation,448.19630557426734,Expense
2026-01-07,Small Bamboo Tuna,Shopping,324.4646327069812,Expense
2025-12-22,Rustic Steel Bacon,Shopping,117.59586265543071,Expense
2025-12-25,Generic Metal Sausages,Loisirs,11.309274390504434,Expense
2026-01-01,Licensed Concrete Computer,Logement,244.6404442804019,Expense
2025-12-17,Oriental Gold Sausages,Salaire,303.71478820696586,Income
2025-12-26,Recycled Gold Fish,Logement,430.7851330206997,Expense
2025-12-22,Modern Bronze Gloves,Santé,206.4992869353286,Expense
2025-12-20,Luxurious Bamboo Salad,Logement,356.13933551958604,Expense
2026-01-03,Handcrafted Bamboo Shirt,Salaire,219.44216252783065,Income
2026-01-04,Gorgeous Rubber Shirt,Transport,88.24587670034911,Expense
2026-01-02,Ergonomic Silk Towels,Shopping,317.74219332675074,Expense
2025-12-17,Luxurious Gold Pants,Salaire,301.30311374646465,Income
2025-12-25,Electronic Concrete Tuna,Logement,406.9484130045646,Expense
2025-12-31,Incredible Bamboo Gloves,Transport,244.4158854579295,Expense
2026-01-06,Elegant Wooden Computer,Transport,440.7489101738673,Expense
2026-01-10,Gorgeous Steel Soap,Freelance,391.8779950973306,Income
2026-01-10,Modern Marble Chicken,Alimentation,216.24215345240273,Expense
2026-01-02,Handmade Silk Towels,Alimentation,124.67508883605865,Expense
2026-01-12,Gorgeous Bamboo Table,Freelance,133.4353531411931,Income
2025-12-27,Incredible Marble Sausages,Loisirs,280.3073044306867,Expense
2026-01-02,Soft Concrete Shoes,Logement,485.00070189197925,Expense
2025-12-19,Ergonomic Wooden Computer,Shopping,121.13514938555058,Expense
2026-01-02,Modern Marble Pizza,Logement,434.7430180950282,Expense
2026-01-08,Ergonomic Ceramic Chair,Transport,158.14144836556696,Expense
2025-12-27,Rustic Cotton Computer,Loisirs,19.631707072719635,Expense
2026-01-13,Fantastic Granite Fish,Freelance,113.05071360494733,Income
2025-12-19,Frozen Gold Table,Freelance,362.9741673352636,Income
2026-01-04,Licensed Plastic Hat,Salaire,426.8028955565276,Income
2025-12-16,Unbranded Bamboo Chicken,Salaire,126.01846395065496,Income
2025-12-26,Recycled Silk Chair,Salaire,410.74833148745387,Income
2026-01-05,Luxurious Ceramic Shoes,Shopping,213.514047878499,Expense
2025-12-21,Handcrafted Wooden Chair,Loisirs,297.93039717874353,Expense
2026-01-04,Modern Ceramic Car,Shopping,279.3836245334278,Expense
2025-12-30,Fresh Steel Salad,Loisirs,391.66181612517045,Expense
2026-01-06,Electronic Steel Shirt,Shopping,426.0805968560674,Expense
2026-01-01,Tasty Steel Bike,Santé,327.1890519675377,Expense
2026-01-04,Fantastic Steel Chips,Transport,404.6717513406953,Expense
2025-12-22,Incredible Plastic Ball,Loisirs,70.52917447733859,Expense
2026-01-08,Ergonomic Bamboo Bike,Salaire,46.680079143615814,Income
2026-01-11,Recycled Silk Shoes,Salaire,158.77897313178553,Income
2025-12-24,Modern Concrete Fish,Transport,328.87407012546544,Expense
2026-01-06,Licensed Plastic Mouse,Santé,416.52293444392495,Expense
2025-12-24,Gorgeous Metal Hat,Alimentation,319.17317824981814,Expense
2025-12-17,Soft Ceramic Pizza,Logement,479.1862152790644,Expense
2025-12-17,Small Gold Chips,Freelance,473.2231288198995,Income
2026-01-07,Electronic Silk Car,Transport,490.41450856694786,Expense
2026-01-12,Gorgeous Gold Table,Logement,285.17565947350016,Expense
2025-12-16,Frozen Wooden Chicken,Loisirs,148.69953970162095,Expense
2025-12-20,Intelligent Bamboo Chips,Logement,202.11074147761613,Expense
2025-12-31,Generic Ceramic Fish,Salaire,217.73183916044178,Income
2025-12-25,Luxurious Granite Pizza,Santé,251.70890500554742,Expense
2025-12-27,Soft Concrete Tuna,Loisirs,234.96487060206903,Expense
2026-01-13,Licensed Bamboo Mouse,Alimentation,282.83837586647144,Expense
2025-12-28,Electronic Cotton Tuna,Shopping,463.0400654028163,Expense
2026-01-11,Intelligent Cotton Cheese,Logement,182.8074316789824,Expense
2025-12-27,Electronic Wooden Chicken,Loisirs,65.0936939631672,Expense
2026-01-02,Licensed Granite Chair,Santé,484.0126454508113,Expense
2025-12-19,Soft Steel Pants,Transport,171.15689180989193,Expense
2025-12-25,Fresh Marble Shirt,Shopping,454.912757307535,Expense
2026-01-13,Unbranded Plastic Tuna,Shopping,491.0502748692943,Expense
2025-12-23,Sleek Gold Gloves,Loisirs,325.63119872850183,Expense
2026-01-01,Modern Steel Sausages,Logement,300.2495000372234,Expense
2025-12-29,Soft Bamboo Mouse,Logement,401.7036415832754,Expense
2025-12-18,Luxurious Gold Shirt,Salaire,380.82732373390814,Income
2026-01-13,Sleek Aluminum Shoes,Alimentation,182.98900850875356,Expense
2026-01-01,Recycled Bamboo Hat,Alimentation,353.42183403543675,Expense
2025-12-17,Rustic Steel Pants,Santé,241.46302758140325,Expense
2025-12-16,Gorgeous Wooden Soap,Santé,299.0992290779084,Expense
2026-01-10,Practical Bamboo Salad,Santé,12.649896386453356,Expense
2026-01-08,Modern Aluminum Fish,Freelance,95.98424827180287,Income
2026-01-07,Incredible Aluminum Cheese,Shopping,188.06268117326553,Expense
2025-12-16,Soft Steel Fish,Logement,214.6253385336244,Expense
2026-01-10,Fantastic Plastic Sausages,Freelance,469.6354858240195,Income
2025-12-20,Generic Concrete Keyboard,Alimentation,396.6952451439072,Expense
